AuthorityId,Country,Year,Family,SpeciesId,Species,sp_code,sp_n,sp_kg 
"52d0545d-afc7-4a13-b1e4-74b141c7f8c7","TO","2023","Lutjanidae","d791be4d-593f-42f0-9a97-8c8d2181b9fe","Lutjanus gibbus","LJG","56","31"
"52d0545d-afc7-4a13-b1e4-74b141c7f8c7","TO","2023","Lutjanidae","91306f25-863e-4bac-9a0f-91e02946a038","Lutjanus monostigma","LJK","6","3"
"52d0545d-afc7-4a13-b1e4-74b141c7f8c7","TO","2023","Lutjanidae","09e43236-78f7-4da0-82d8-6a0b4accd323","Lutjanus rivulatus","LUV","2","8"
"52d0545d-afc7-4a13-b1e4-74b141c7f8c7","TO","2023","Lutjanidae","33200e4c-dbce-4f44-b63b-c7fcb8316b10","Lutjanus rufolineatus","LUF","1","0"
"52d0545d-afc7-4a13-b1e4-74b141c7f8c7","TO","2023","Lutjanidae","f47778d8-f620-42c0-a79c-0a322eb03410","Macolor niger","MLN","11","9"
"52d0545d-afc7-4a13-b1e4-74b141c7f8c7","TO","2023","Monacanthidae","559b3674-f4f7-40b2-b28b-d4aded69f5dd","Aluterus scriptus","ALN","3","3"
"52d0545d-afc7-4a13-b1e4-74b141c7f8c7","TO","2023","Mugilidae","f7632980-d6b5-4650-9183-6258301254fb","Crenimugil crenilabis","C20","2","1"
"52d0545d-afc7-4a13-b1e4-74b141c7f8c7","TO","2023","Mullidae","08e1979b-2a4f-443a-b870-ee3185e119c6","Mulloidichthys flavolineatus","MUV","20","3"
"52d0545d-afc7-4a13-b1e4-74b141c7f8c7","TO","2023","Mullidae","21573f97-d7b0-44d6-b666-02de985f4a08","Mulloidichthys vanicolensis","YJG","110","23"
"52d0545d-afc7-4a13-b1e4-74b141c7f8c7","TO","2023","Mullidae","04136d75-92c9-42c9-ae1d-ce7cbe43c8e9","Parupeneus barberinoides","C53","7","1"
"52d0545d-afc7-4a13-b1e4-74b141c7f8c7","TO","2023","Mullidae","f8a7b84c-920d-45dc-9858-9ff8123d8278","Parupeneus barberinus","RFP","178","59"
"52d0545d-afc7-4a13-b1e4-74b141c7f8c7","TO","2023","Mullidae","09631352-ab66-42d3-96a0-240f68cdddbf","Parupeneus ciliatus","QZI","60","11"
"52d0545d-afc7-4a13-b1e4-74b141c7f8c7","TO","2023","Mullidae","1cae4c1f-5ccb-4e2a-acd5-1c0f3c892298","Parupeneus crassilabris","RPX","63","20"
"52d0545d-afc7-4a13-b1e4-74b141c7f8c7","TO","2023","Mullidae","1524f5ff-2e05-474e-a891-55d97c31c9a8","Parupeneus cyclostomus","RPY","43","20"
"52d0545d-afc7-4a13-b1e4-74b141c7f8c7","TO","2023","Mullidae","24ed14c3-a530-402c-b955-49de47ddfd76","Parupeneus heptacanthus","RQF","12","4"
"52d0545d-afc7-4a13-b1e4-74b141c7f8c7","TO","2023","Mullidae","7308ee92-de26-421f-85d2-600f1dadb20f","Parupeneus indicus","RFQ","36","18"
"52d0545d-afc7-4a13-b1e4-74b141c7f8c7","TO","2023","Mullidae","af2ad27b-8794-494b-8049-c9567ecda263","Parupeneus insularis","C55","10","2"
"52d0545d-afc7-4a13-b1e4-74b141c7f8c7","TO","2023","Mullidae","793f6d23-a67b-499d-b9c7-fcfe9a176ea7","Parupeneus multifasciatus","RPK","55","9"
"52d0545d-afc7-4a13-b1e4-74b141c7f8c7","TO","2023","Mullidae","81cb91a5-92db-469b-8b02-819b0be538cb","Parupeneus pleurostigma","RPL","7","1"
"52d0545d-afc7-4a13-b1e4-74b141c7f8c7","TO","2023","Mullidae","dda7eb93-dfca-4501-889b-bc02ca077380","Parupeneus sp.","RPX","5","1"
"52d0545d-afc7-4a13-b1e4-74b141c7f8c7","TO","2023","Mullidae","3d2d481f-ca9a-4d92-82e5-29a448e47025","Parupeneus spilurus","","3","1"
"52d0545d-afc7-4a13-b1e4-74b141c7f8c7","TO","2023","Mullidae","cbe18a43-46b0-4384-ba9c-745035302b7e","Upeneus vittatus","UPI","1","0"
"52d0545d-afc7-4a13-b1e4-74b141c7f8c7","TO","2023","Muraenidae","b7328c32-e694-487b-b8e4-a981b8025124","Gymnothorax javanicus","C29","12","27"
"52d0545d-afc7-4a13-b1e4-74b141c7f8c7","TO","2023","Pomacanthidae","2d2673b5-92e4-4244-9b09-98b412a4a72b","Pomacanthus imperator","","1","1"
"52d0545d-afc7-4a13-b1e4-74b141c7f8c7","TO","2023","Priacanthidae","ff5c362c-0de4-43d0-acf9-c68781c94580","Heteropriacanthus cruentatus","HTU","2","1"
"52d0545d-afc7-4a13-b1e4-74b141c7f8c7","TO","2023","Priacanthidae","642829c2-df34-4b25-85f6-8b5477a3e9c9","Priacanthus blochii","QDC","5","1"
"52d0545d-afc7-4a13-b1e4-74b141c7f8c7","TO","2023","Priacanthidae","3c715784-10dc-433b-98ee-91ebc10be571","Priacanthus hamrur","BWH","13","3"
"52d0545d-afc7-4a13-b1e4-74b141c7f8c7","TO","2023","Scaridae","3b791d6c-9a07-47da-a124-c1d8df21c926","Bolbometopon muricatum","BMK","2","5"
"52d0545d-afc7-4a13-b1e4-74b141c7f8c7","TO","2023","Scaridae","d7a9c4ce-3c72-414f-afde-118f41ff525e","Calotomus carolinus","ULG","87","60"
"52d0545d-afc7-4a13-b1e4-74b141c7f8c7","TO","2023","Scaridae","709f92fc-06a8-4d42-98e6-675658d43fae","Cetoscarus ocellatus","C15","34","46"
"52d0545d-afc7-4a13-b1e4-74b141c7f8c7","TO","2023","Scaridae","458a3986-fb52-4da5-bba5-0e889aedf661","Chlorurus bleekeri","UUP","4","1"
"52d0545d-afc7-4a13-b1e4-74b141c7f8c7","TO","2023","Scaridae","88ec664b-3385-4cfc-a101-a6a03e3de2df","Chlorurus frontalis","UUV","4","4"
"52d0545d-afc7-4a13-b1e4-74b141c7f8c7","TO","2023","Scaridae","e4d2c1f8-2474-44f5-9ade-2566ef828383","Chlorurus japanensis","C16","16","6"
"52d0545d-afc7-4a13-b1e4-74b141c7f8c7","TO","2023","Scaridae","8c5fdf7c-c32f-4572-93de-658280e10818","Chlorurus microrhinos","C17","221","267"
"52d0545d-afc7-4a13-b1e4-74b141c7f8c7","TO","2023","Scaridae","fcb75fda-845c-4e4e-89ab-84e8e3b18ed0","Chlorurus spilurus","C18","117","47"
"52d0545d-afc7-4a13-b1e4-74b141c7f8c7","TO","2023","Scaridae","e4da9b1b-1a3f-4e58-bc1a-d85c48b5094f","Hipposcarus longiceps","HJZ","105","116"
"52d0545d-afc7-4a13-b1e4-74b141c7f8c7","TO","2023","Scaridae","e5a6aaea-6e50-4d54-9e04-2987e2f9dba8","Leptoscarus vaigiensis","LOV","5","1"
"52d0545d-afc7-4a13-b1e4-74b141c7f8c7","TO","2023","Scaridae","492eb063-bff2-4518-a3a4-c90705034d49","Scarus altipinnis","C67","197","189"
"52d0545d-afc7-4a13-b1e4-74b141c7f8c7","TO","2023","Scaridae","1d857f1b-3d2b-4e9d-8d4a-a6fce1636d1b","Scarus chameleon","C68","29","10"
"52d0545d-afc7-4a13-b1e4-74b141c7f8c7","TO","2023","Scaridae","583b69bc-3753-40c5-a400-a7c298498ce8","Scarus dimidiatus","C69","19","5"
"52d0545d-afc7-4a13-b1e4-74b141c7f8c7","TO","2023","Scaridae","3bc87756-c2e3-4a37-8982-f8230b3eec0e","Scarus flavipectoralis","C71","14","5"
"52d0545d-afc7-4a13-b1e4-74b141c7f8c7","TO","2023","Scaridae","a76eb220-645d-4d20-8e02-59ebe6feb207","Scarus forsteni","USF","9","5"
"52d0545d-afc7-4a13-b1e4-74b141c7f8c7","TO","2023","Scaridae","fdd71d51-f001-40f6-afb5-1b92360a8ab2","Scarus frenatus","USZ","243","158"
"52d0545d-afc7-4a13-b1e4-74b141c7f8c7","TO","2023","Scaridae","3d4a74e2-61e1-4cfc-ab1b-cc33f1b85d25","Scarus ghobban","USY","205","138"
"52d0545d-afc7-4a13-b1e4-74b141c7f8c7","TO","2023","Scaridae","19481c03-1d23-46a4-9adc-3dc0e0730a4d","Scarus globiceps","C72","96","29"
"52d0545d-afc7-4a13-b1e4-74b141c7f8c7","TO","2023","Scaridae","f130a711-bc45-47b6-9e58-292dd967a176","Scarus longipinnis","C73","3","2"
"52d0545d-afc7-4a13-b1e4-74b141c7f8c7","TO","2023","Scaridae","27d1512d-3590-4e39-afa8-086113c39956","Scarus niger","UVN","177","90"
"52d0545d-afc7-4a13-b1e4-74b141c7f8c7","TO","2023","Scaridae","b5667cf6-8bf8-4168-a2dc-32c6ada261bc","Scarus oviceps","C74","126","49"
"52d0545d-afc7-4a13-b1e4-74b141c7f8c7","TO","2023","Scaridae","10513fa3-8c2d-4d69-9a75-dcc5cae7a43c","Scarus psittacus","UVD","71","18"
"52d0545d-afc7-4a13-b1e4-74b141c7f8c7","TO","2023","Scaridae","f00ea0e1-2764-4dde-9e8d-3c6c15d91ead","Scarus quoyi","C76","4","2"
"52d0545d-afc7-4a13-b1e4-74b141c7f8c7","TO","2023","Scaridae","0f1e9358-7115-457a-a4c3-eefed9bde952","Scarus rivulatus","C77","66","34"
"52d0545d-afc7-4a13-b1e4-74b141c7f8c7","TO","2023","Scaridae","adb8b386-7f63-43ac-b3e1-2d900ede66c9","Scarus rubroviolaceus","UVE","76","96"
"52d0545d-afc7-4a13-b1e4-74b141c7f8c7","TO","2023","Scaridae","a6fab9a7-e5d6-4f51-807c-f88fa57fc316","Scarus schlegeli","C78","112","38"
"52d0545d-afc7-4a13-b1e4-74b141c7f8c7","TO","2023","Scaridae","e9f995b8-704e-4699-a89d-ef1100be7171","Scarus sp.","USX","4","1"
"52d0545d-afc7-4a13-b1e4-74b141c7f8c7","TO","2023","Scaridae","00398729-b3ea-4e16-a57a-8c38c0553ab5","Scarus spinus","C79","10","3"
"52d0545d-afc7-4a13-b1e4-74b141c7f8c7","TO","2023","Scaridae","767a7184-5fa2-4911-bee4-041ad8fd35fa","Scarus tricolor","UVH","9","7"
"52d0545d-afc7-4a13-b1e4-74b141c7f8c7","TO","2023","Scaridae","0437c6f6-2753-4de0-912f-57eef20874ab","Scarus xanthopleura","C80","1","1"
"52d0545d-afc7-4a13-b1e4-74b141c7f8c7","TO","2023","Scombridae","33f269bb-db9e-455f-95f1-40209a2a6da1","Gymnosarda unicolor","DOT","1","3"
"52d0545d-afc7-4a13-b1e4-74b141c7f8c7","TO","2023","Scombridae","24d9da0e-155e-4097-a4fe-7654facdd51b","Rastrelliger kanagurta","RAG","1","1"
"52d0545d-afc7-4a13-b1e4-74b141c7f8c7","TO","2023","Siganidae","2d52d5e5-e050-4369-8606-d6e71b31dabd","Siganus argenteus","IGA","881","158"
"52d0545d-afc7-4a13-b1e4-74b141c7f8c7","TO","2023","Siganidae","b0a8e08a-2805-41f0-88bb-ba41b0fb0508","Siganus doliatus","IGD","13","3"
"52d0545d-afc7-4a13-b1e4-74b141c7f8c7","TO","2023","Siganidae","f6210914-20c1-42a6-bf6f-c8fbea5d95f8","Siganus lineatus","IGI","11","1"
"52d0545d-afc7-4a13-b1e4-74b141c7f8c7","TO","2023","Siganidae","2ccf0edd-cf6e-44f9-b248-3f2b3e7ba3af","Siganus punctatissimus","IGT","2","1"
"52d0545d-afc7-4a13-b1e4-74b141c7f8c7","TO","2023","Siganidae","aa145a12-3a33-47b2-9081-eb4be62bb397","Siganus punctatus","IGC","122","44"
"52d0545d-afc7-4a13-b1e4-74b141c7f8c7","TO","2023","Siganidae","6cbeef93-5ead-4aec-b0b9-06207572b25a","Siganus spinus","IUS","214","22"
"52d0545d-afc7-4a13-b1e4-74b141c7f8c7","TO","2023","Siganidae","d130420f-f3eb-4a25-b4c6-677a72aa8014","Siganus woodlandi","","1","1"
"52d0545d-afc7-4a13-b1e4-74b141c7f8c7","TO","2023","Sparidae","2398b8ed-04eb-4c27-89f4-b2d90e1ec4b7","Pagrus sp.","","1","1"
"52d0545d-afc7-4a13-b1e4-74b141c7f8c7","TO","2023","Sphyraenidae","ccd05a40-64c5-46cc-b6c8-7be1da643490","Sphyraena barracuda","GBA","2","4"
"52d0545d-afc7-4a13-b1e4-74b141c7f8c7","TO","2023","Sphyraenidae","9a30dccf-bd3e-470b-a476-b135c2818bf2","Sphyraena forsteri","YBS","9","8"
"52d0545d-afc7-4a13-b1e4-74b141c7f8c7","TO","2023","Sphyraenidae","88244498-9aa1-4a90-b20a-904294026cc0","Sphyraena jello","BAC","1","0"
"52d0545d-afc7-4a13-b1e4-74b141c7f8c7","TO","2024","Acanthuridae","7d0dd67b-6fe4-4afe-860f-55225216d37f","Acanthurus albipectoralis","","4","1"
"52d0545d-afc7-4a13-b1e4-74b141c7f8c7","TO","2024","Acanthuridae","eeaa696e-69df-48a1-bc4a-b58f1d9eacb8","Acanthurus auranticavus","C02","15","5"
"52d0545d-afc7-4a13-b1e4-74b141c7f8c7","TO","2024","Acanthuridae","e8be4827-67f6-4dd0-b59c-f17cae01a8be","Acanthurus bariene","AQR","2","0"
"52d0545d-afc7-4a13-b1e4-74b141c7f8c7","TO","2024","Acanthuridae","fc890139-f31d-4672-bf61-f4322ab6609b","Acanthurus blochii","DGV","260","147"
"52d0545d-afc7-4a13-b1e4-74b141c7f8c7","TO","2024","Acanthuridae","2590dda0-3c5a-4a4e-b7b5-a822ca8e4fff","Acanthurus dussumieri","C03","70","53"
"52d0545d-afc7-4a13-b1e4-74b141c7f8c7","TO","2024","Acanthuridae","252228d7-14f9-439a-a937-1e73594bba4c","Acanthurus guttatus","C04","26","5"
"52d0545d-afc7-4a13-b1e4-74b141c7f8c7","TO","2024","Acanthuridae","5d1f526e-1f88-4984-a0a2-76892186e138","Acanthurus lineatus","AQI","1416","326"
"52d0545d-afc7-4a13-b1e4-74b141c7f8c7","TO","2024","Acanthuridae","85755221-fea2-4062-b34d-560623ace74b","Acanthurus mata","DGW","25","13"
"52d0545d-afc7-4a13-b1e4-74b141c7f8c7","TO","2024","Acanthuridae","59bec9f1-d10f-4f3f-bea6-652c0f02f007","Acanthurus nigricans","C07","1","0"
"52d0545d-afc7-4a13-b1e4-74b141c7f8c7","TO","2024","Acanthuridae","edb75268-22d1-44c1-8631-9140c235e09b","Acanthurus nigricauda","C08","113","36"
"52d0545d-afc7-4a13-b1e4-74b141c7f8c7","TO","2024","Acanthuridae","39b2f3af-731f-4444-b369-2146a108c1e0","Acanthurus nigroris","C09","2","0"
"52d0545d-afc7-4a13-b1e4-74b141c7f8c7","TO","2024","Acanthuridae","dfccc43f-e6f1-4753-a7a1-5d5b6d54c184","Acanthurus olivaceus","AQV","64","21"
"52d0545d-afc7-4a13-b1e4-74b141c7f8c7","TO","2024","Acanthuridae","2446e451-1bb5-4767-a38a-1abd12b20168","Acanthurus pyroferus","C10","1","0"
"52d0545d-afc7-4a13-b1e4-74b141c7f8c7","TO","2024","Acanthuridae","378c8ba4-fbdc-4f6a-be0f-166085dc228b","Acanthurus sp.","AXQ","9","4"
"52d0545d-afc7-4a13-b1e4-74b141c7f8c7","TO","2024","Acanthuridae","b08976d0-dd40-42ff-a931-6b4c103325b8","Acanthurus triostegus","AQT","18","3"
"52d0545d-afc7-4a13-b1e4-74b141c7f8c7","TO","2024","Acanthuridae","b2c60cd2-4201-4ab9-a32d-420d5a8562ee","Acanthurus xanthopterus","C11","109","87"
"52d0545d-afc7-4a13-b1e4-74b141c7f8c7","TO","2024","Acanthuridae","172dd2c8-2610-4ac1-9714-d57ce2bd4df7","Ctenochaetus striatus","TCV","1609","318"
"52d0545d-afc7-4a13-b1e4-74b141c7f8c7","TO","2024","Acanthuridae","6b653336-414d-416f-8510-327dfb52e012","Naso annulatus","C44","106","60"
"52d0545d-afc7-4a13-b1e4-74b141c7f8c7","TO","2024","Acanthuridae","2cea5ac7-fa2d-4ac5-91bf-c4495c76681b","Naso brachycentron","C45","3","4"
"52d0545d-afc7-4a13-b1e4-74b141c7f8c7","TO","2024","Acanthuridae","a12f4f93-c931-4c49-b717-4103f962ce24","Naso brevirostris","NAB","80","36"
"52d0545d-afc7-4a13-b1e4-74b141c7f8c7","TO","2024","Acanthuridae","b69faf06-0197-40b1-bb9e-f087786c6619","Naso hexacanthus","C47","289","223"
"52d0545d-afc7-4a13-b1e4-74b141c7f8c7","TO","2024","Acanthuridae","78c04fd1-b673-4edd-8a9c-2dda3b5dc1a4","Naso lituratus","NAI","462","152"
"52d0545d-afc7-4a13-b1e4-74b141c7f8c7","TO","2024","Acanthuridae","cea90c09-577c-4102-a3a6-8ed012750136","Naso lopezi","C48","4","2"
"52d0545d-afc7-4a13-b1e4-74b141c7f8c7","TO","2024","Acanthuridae","842a34fe-fab8-445c-b457-e4d0be41f393","Naso sp.","G57","4","0"
"52d0545d-afc7-4a13-b1e4-74b141c7f8c7","TO","2024","Acanthuridae","7f17a928-894b-42c4-842f-6ad1f71e1375","Naso tonganus","C49","78","150"
"52d0545d-afc7-4a13-b1e4-74b141c7f8c7","TO","2024","Acanthuridae","581ebfd3-4342-4773-a40a-aa9d271f40f9","Naso unicornis","NAS","1233","999"
"52d0545d-afc7-4a13-b1e4-74b141c7f8c7","TO","2024","Acanthuridae","a483353f-cdd2-40b3-bf7f-7a841b79fa35","Naso vlamingii","C50","53","20"
"52d0545d-afc7-4a13-b1e4-74b141c7f8c7","TO","2024","Albulidae","5fab4be1-9423-494c-beb8-bdea90106bab","Albula glossodonta","BGV","2","1"
"52d0545d-afc7-4a13-b1e4-74b141c7f8c7","TO","2024","Balistidae","4abb542c-9f70-4d40-936a-b4ef66cde5fd","Abalistes sp.","","2","1474"
"52d0545d-afc7-4a13-b1e4-74b141c7f8c7","TO","2024","Balistidae","a0fd4578-f2b7-4a28-92d9-dc1f5cd8d0b4","Balistapus sp.","G11","1","1"
"52d0545d-afc7-4a13-b1e4-74b141c7f8c7","TO","2024","Balistidae","bf432557-a4c2-45b5-af2d-f101c8185926","Balistapus undulatus","BID","1","1"
"52d0545d-afc7-4a13-b1e4-74b141c7f8c7","TO","2024","Balistidae","1cea2a46-fce7-40eb-bcae-91ced816397e","Balistoides viridescens","BDZ","1","2"
"52d0545d-afc7-4a13-b1e4-74b141c7f8c7","TO","2024","Balistidae","a3c9881d-3082-4908-b294-adf86168b362","Pseudobalistes flavimarginatus","UBV","11","25"
"52d0545d-afc7-4a13-b1e4-74b141c7f8c7","TO","2024","Balistidae","1b5c220d-93e1-4aa3-b9f9-3a45218fb2e1","Pseudobalistes fuscus","","1","3"
"52d0545d-afc7-4a13-b1e4-74b141c7f8c7","TO","2024","Belonidae","61f1d899-c411-4795-a383-4387fc7dd564","Tylosurus crocodilus crocodilus","C88","3","2"
"52d0545d-afc7-4a13-b1e4-74b141c7f8c7","TO","2024","Bothidae","c312d18c-e6ea-4063-ad9d-56938a2ec67b","Bothus mancus","","1","0"
"52d0545d-afc7-4a13-b1e4-74b141c7f8c7","TO","2024","Caesionidae","9fcb9328-a306-4866-8ef5-7961a005eb16","Caesio caerulaurea","CJC","175","47"
"52d0545d-afc7-4a13-b1e4-74b141c7f8c7","TO","2024","Caesionidae","7140f7ad-85cf-4c6c-a12d-2cc217ca998c","Caesio teres","IFK","4","2"
"52d0545d-afc7-4a13-b1e4-74b141c7f8c7","TO","2024","Caesionidae","ab30d9ec-a788-4b62-bae4-94773e169a92","Pterocaesio marri","C62","5","2"
"52d0545d-afc7-4a13-b1e4-74b141c7f8c7","TO","2024","Caesionidae","4ed717f7-3b6d-425c-aff2-de727f42a40b","Pterocaesio tile","UDK","1","0"
"52d0545d-afc7-4a13-b1e4-74b141c7f8c7","TO","2024","Caesionidae","c6194b78-0a7f-4410-8350-eea2c7561c1a","Pterocaesio trilineata","C63","1","0"
"52d0545d-afc7-4a13-b1e4-74b141c7f8c7","TO","2024","Carangidae","1437d356-d73f-45c5-9a33-4162c109a237","Atule mate","TUM","2","0"
"52d0545d-afc7-4a13-b1e4-74b141c7f8c7","TO","2024","Carangidae","bef65d2d-6aaa-41ba-9991-315421233a84","Caranx ignobilis","NXI","7","19"
"52d0545d-afc7-4a13-b1e4-74b141c7f8c7","TO","2024","Carangidae","3ee52832-203e-4b13-a76a-abd546c7e1e0","Caranx melampygus","NXM","22","20"
"52d0545d-afc7-4a13-b1e4-74b141c7f8c7","TO","2024","Carangidae","6c272b4e-56b0-4fa2-9e9e-ba06c47de73f","Caranx papuensis","NXP","8","6"
"52d0545d-afc7-4a13-b1e4-74b141c7f8c7","TO","2024","Carangidae","1cda078a-f4b9-46ce-b757-765f81a31adb","Caranx sexfasciatus","CXS","3","1"
"52d0545d-afc7-4a13-b1e4-74b141c7f8c7","TO","2024","Carangidae","73d52564-f53c-4fe8-b0fb-b17c8b0d3b5b","Elagatis bipinnulata","RRU","2","3"
"52d0545d-afc7-4a13-b1e4-74b141c7f8c7","TO","2024","Carangidae","b10933b0-1bdf-4d40-bcb1-19b030863793","Ferdauia ferdau","CRF","13","9"
"52d0545d-afc7-4a13-b1e4-74b141c7f8c7","TO","2024","Carangidae","ca17fc21-7ade-4cab-9a2b-649aac4da45e","Ferdauia orthogrammus","NGT","9","4"
"52d0545d-afc7-4a13-b1e4-74b141c7f8c7","TO","2024","Carangidae","99f39fb0-da4d-4120-a845-3e55c2d8cc3c","Gnathanodon speciosus","GLT","2","2"
"52d0545d-afc7-4a13-b1e4-74b141c7f8c7","TO","2024","Carangidae","32e5fa0f-6b5d-4037-be56-5cb9525db8e2","Platycaranx chrysophrys","NGH","2","1"
"52d0545d-afc7-4a13-b1e4-74b141c7f8c7","TO","2024","Carangidae","297a4e84-c928-4e66-92a3-3a1fe48229af","Selar boops","LRO","11","1"
"52d0545d-afc7-4a13-b1e4-74b141c7f8c7","TO","2024","Carangidae","c1d49f79-41ee-4bc2-8cb0-bdd9b61daf41","Selar sp.","G78","1","0"
"52d0545d-afc7-4a13-b1e4-74b141c7f8c7","TO","2024","Carangidae","9cb5f974-0e6c-4030-a748-e1251dd65021","Seriola dumerili","AMB","2","13"
"52d0545d-afc7-4a13-b1e4-74b141c7f8c7","TO","2024","Carangidae","985172af-0128-49cd-9a5d-741580ed3c71","Trachinotus baillonii","TBA","2","0"
"52d0545d-afc7-4a13-b1e4-74b141c7f8c7","TO","2024","Carangidae","63acdcee-f396-4521-965c-565811cc20f0","Trachinotus blochii","POO","4","10"
"52d0545d-afc7-4a13-b1e4-74b141c7f8c7","TO","2024","Chaetodontidae","7d66ad26-007f-42b8-a80d-3b718e2b47c1","Chaetodon lineolatus","","1","0"
"52d0545d-afc7-4a13-b1e4-74b141c7f8c7","TO","2024","Chanidae","1b186c83-d5c7-4a28-bb16-a705af451335","Chanos chanos","MIL","2","0"
"52d0545d-afc7-4a13-b1e4-74b141c7f8c7","TO","2024","Congridae","4f0a5678-5bad-41bf-8116-99b9d101f620","Conger cinereus","COI","3","2"
"52d0545d-afc7-4a13-b1e4-74b141c7f8c7","TO","2024","Dasyatidae","6ee0e76c-cbcf-40ed-9f39-736fdd9344d4","Neotrygon kuhlii","RDK","1","1"
"52d0545d-afc7-4a13-b1e4-74b141c7f8c7","TO","2024","Diodontidae","fe94e5f7-bd16-4c67-9356-a0bba10ff8b9","Diodon holocanthus","","1","3"
"52d0545d-afc7-4a13-b1e4-74b141c7f8c7","TO","2024","Ephippidae","386ea090-519c-4fbc-8910-0915bef7365e","Platax orbicularis","LXR","5","5"
"52d0545d-afc7-4a13-b1e4-74b141c7f8c7","TO","2024","Epinephelidae","f9fdf3ec-d0b0-42cc-8594-a774bea78cc1","Anyperodon leucogrammicus","AYG","10","6"
"52d0545d-afc7-4a13-b1e4-74b141c7f8c7","TO","2024","Epinephelidae","9a5a86dd-6ddd-4875-8c2b-1a1f2087b272","Cephalopholis argus","CFF","89","69"
"52d0545d-afc7-4a13-b1e4-74b141c7f8c7","TO","2024","Epinephelidae","67754f60-1f07-4319-8359-f615a29d46ba","Cephalopholis boenak","CVK","1","3"
"52d0545d-afc7-4a13-b1e4-74b141c7f8c7","TO","2024","Epinephelidae","3f20d787-19b3-422d-a5de-5884687cc35f","Cephalopholis urodeta","CWU","3","1"
"52d0545d-afc7-4a13-b1e4-74b141c7f8c7","TO","2024","Epinephelidae","d477381f-d087-4e85-8877-74724c3a05bc","Epinephelus areolatus","EPR","3","2"
"52d0545d-afc7-4a13-b1e4-74b141c7f8c7","TO","2024","Epinephelidae","eb5c801a-2713-4f9d-bd76-c83faa235305","Epinephelus coeruleopunctatus","C21","1","2"
"52d0545d-afc7-4a13-b1e4-74b141c7f8c7","TO","2024","Epinephelidae","2d0da7a5-ff75-4750-a8c5-531232ee7ff3","Epinephelus coioides","ENI","1","0"
"52d0545d-afc7-4a13-b1e4-74b141c7f8c7","TO","2024","Epinephelidae","bdf1cded-ce56-4c0a-89a0-effaf12d0223","Epinephelus corallicola","C22","3","1"
"52d0545d-afc7-4a13-b1e4-74b141c7f8c7","TO","2024","Epinephelidae","dfdf401a-0786-4c96-ae81-0e0b74f1ec6b","Epinephelus cyanopodus","EPY","6","5"
"52d0545d-afc7-4a13-b1e4-74b141c7f8c7","TO","2024","Epinephelidae","d2d2404e-f55c-4d58-857d-efcbc9c1a0cb","Epinephelus howlandi","C23","78","44"
"52d0545d-afc7-4a13-b1e4-74b141c7f8c7","TO","2024","Epinephelidae","c3e1fee5-1a1b-41ce-9732-21b78216acb9","Epinephelus maculatus","EEC","32","15"
"52d0545d-afc7-4a13-b1e4-74b141c7f8c7","TO","2024","Epinephelidae","bcfeab3b-6202-4751-b116-15385eaef0e4","Epinephelus malabaricus","","1","1"
"52d0545d-afc7-4a13-b1e4-74b141c7f8c7","TO","2024","Epinephelidae","cd0ca96e-1b57-4816-9937-8731c7167b22","Epinephelus melanostigma","EZP","1","11"
"52d0545d-afc7-4a13-b1e4-74b141c7f8c7","TO","2024","Epinephelidae","7cab8cec-931e-4bd1-9197-64760b4411d7","Epinephelus merra","EER","35","9"
"52d0545d-afc7-4a13-b1e4-74b141c7f8c7","TO","2024","Epinephelidae","b5f5d7dc-822d-4c38-985d-ad5314b0fab8","Epinephelus morrhua","EEP","5","6"
"52d0545d-afc7-4a13-b1e4-74b141c7f8c7","TO","2024","Epinephelidae","1dfe99f5-5ad7-4ab0-80ba-2d8897f3b21c","Epinephelus ongus","C24","2","1"
"52d0545d-afc7-4a13-b1e4-74b141c7f8c7","TO","2024","Epinephelidae","8a57e821-51bf-4317-8e28-8747a4a97315","Epinephelus poecilonotus","EWP","1","4"
"52d0545d-afc7-4a13-b1e4-74b141c7f8c7","TO","2024","Epinephelidae","e83b28cd-a485-4782-8cb6-0b2afd831cac","Epinephelus polyphekadion","EEK","16","19"
"52d0545d-afc7-4a13-b1e4-74b141c7f8c7","TO","2024","Epinephelidae","f43ea272-4cff-4eb2-806c-543e4cf5e084","Epinephelus spilotoceps","EZO","5","5"
"52d0545d-afc7-4a13-b1e4-74b141c7f8c7","TO","2024","Epinephelidae","8e75fcd2-388d-471c-ba7d-4bab1bdc8215","Epinephelus tauvina","EPT","3","1"
"52d0545d-afc7-4a13-b1e4-74b141c7f8c7","TO","2024","Epinephelidae","37279603-266d-4e56-bc1f-37e782d4acc1","Plectropomus areolatus","EME","4","4"
"52d0545d-afc7-4a13-b1e4-74b141c7f8c7","TO","2024","Epinephelidae","8fd0d127-36b6-4023-bba5-09b2f04aaefb","Plectropomus laevis","EML","7","13"
"52d0545d-afc7-4a13-b1e4-74b141c7f8c7","TO","2024","Epinephelidae","e4a19985-a7cb-4e89-b21b-b8d45d065e35","Plectropomus leopardus","EMO","29","77"
"52d0545d-afc7-4a13-b1e4-74b141c7f8c7","TO","2024","Epinephelidae","7b045476-d437-40cd-9996-6797e6445bc9","Plectropomus maculatus","PLM","1","4"
